filename;temperature;adsorptionUnits;pressureUnits;compositionType;num_of_adsorbates;adsorbent_name;adsorbates_name;pressure;adsorbed_amount;composition
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0384077;8.85925;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0402057;8.88358;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0422732;8.93306;1.0
10.1002adfm.200600944.Isotherm12;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0438911;8.98278;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00341363;0.35234;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00844185;1.15919;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0132808;3.10462;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0177503;6.23932;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0225947;7.52696;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0275368;7.87847;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0322107;8.05303;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0370639;8.2781;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.041648;8.42741;1.0
10.1002adfm.200600944.Isotherm13;313;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.044794;8.5269;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00341509;0.175244;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00835718;0.526756;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0132073;1.13131;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0178756;1.96366;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0227186;3.4284;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0275599;5.09553;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0322243;6.40857;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0369838;7.08907;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0417471;7.31418;1.0
10.1002adfm.200600944.Isotherm14;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0447123;7.54027;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00368524;0.124499;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00844898;0.299012;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0132125;0.498824;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0178851;0.825182;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0227368;1.22734;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0274972;1.80665;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0322561;2.56305;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.037013;3.57244;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0416803;4.53129;1.0
10.1002adfm.200600944.Isotherm15;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0448208;5.28857;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00315227;0.0757214;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00837601;0.201924;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0132396;0.302886;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0179229;0.429088;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0227863;0.55529;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0274685;0.807695;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.032152;0.908657;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0371036;1.26202;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0416955;1.53967;1.0
10.1002adfm.200600944.Isotherm16;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0446659;1.81731;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00333264;0.0504809;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.00837664;0.126202;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0131502;0.227164;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.017744;0.277645;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0226977;0.378607;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0274717;0.429088;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0321551;0.53005;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0370183;0.681493;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0416117;0.782454;1.0
10.1002adfm.200600944.Isotherm17;353;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Ethanol;0.0448543;0.832935;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0061005;0.455581;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.00903937;1.46765;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0180895;2.8594;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0271936;3.87166;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0409143;4.93467;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0654277;5.97272;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0946044;6.73262;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.151524;7.4934;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.206957;7.87465;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.262411;8.1041;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.317876;8.25765;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.37489;8.36065;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.431896;8.51425;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.488906;8.64255;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.542844;8.69485;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.599857;8.79785;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.65534;8.8249;1.0
10.1002adfm.200600944.Isotherm18;303;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.71082;8.87726;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.00760946;0.683323;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0136776;1.3666;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0350617;2.73344;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0580338;3.77144;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0933434;4.75923;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.151729;6.05135;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.207133;6.63498;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.262562;7.04153;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.318013;7.29627;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.376557;7.47522;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.432014;7.67937;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.485942;7.80757;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.542952;7.93587;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.653899;8.11648;1.0
10.1002adfm.200600944.Isotherm19;318;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.709375;8.19413;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.0139074;0.0491228;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.0258279;0.116667;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.0516559;0.17807;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.0754971;0.264035;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.0993382;0.337719;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.127153;0.399123;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.176822;0.52807;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.226491;0.657018;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.254306;0.718421;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.278147;0.779825;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.305962;0.828947;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.329803;0.884211;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.353644;0.933333;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.381459;0.988596;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.4053;1.02544;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.433115;1.07456;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.458943;1.12368;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.484771;1.16053;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.508612;1.20965;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.536426;1.24649;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.560268;1.28333;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.584109;1.32632;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.609937;1.35702;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.635765;1.39386;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.663579;1.4307;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.685434;1.46754;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.73709;1.53509;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.758944;1.56579;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.786759;1.59649;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.834441;1.65175;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.862256;1.67632;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.890071;1.70702;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.941726;1.75614;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.965568;1.7807;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;0.991396;1.8114;1.0
10.1002adfm.200600944.Isotherm2;77;wt%;bar;molefraction;1;[Cu(bdc)(ted)0.5]*2 DMF*0.2H2O;Hydrogen;1.00729;1.82368;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0106992;0.632822;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0229038;1.51869;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0504674;2.78453;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0949817;4.0762;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.15336;5.41891;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.182595;5.77403;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.211814;6.23034;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.271875;6.58643;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.328845;6.99302;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.388934;7.14672;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.415118;7.27405;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.447471;7.37627;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.50757;7.45407;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.564576;7.60766;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.623135;7.68541;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.683231;7.78851;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.717139;7.78959;1.0
10.1002adfm.200600944.Isotherm20;323;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.741796;7.81566;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0920931;2.70994;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.151995;4.1792;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.207349;5.11703;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.264283;5.77661;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.318182;6.10721;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.3767;6.46325;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.43061;6.71795;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.489157;6.8716;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.543088;6.9745;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.598553;7.12805;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.655563;7.25635;1.0
10.1002adfm.200600944.Isotherm21;333;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.711039;7.334;1.0
10.1002adfm.200600944.Isotherm22;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.0937601;1.82452;1.0
10.1002adfm.200600944.Isotherm22;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.152157;3.04074;1.0
10.1002adfm.200600944.Isotherm22;343;mmol/g;bar;molefraction;1;[Zn(bdc)(ted)0.5]*2DMF*0.2H2O;Dimethyl ether;0.212113;4.1305;1.0
